1711929600000,71280.00000000,71288.23000000,71107.71000000,71233.42000000,232.96082000,1711929899999,16584854.05321040,9425,122.72836000,8736309.40227420,0
1711929900000,71233.42000000,71236.50000000,71115.73000000,71193.99000000,88.08060000,1711930199999,6268657.07362320,5996,33.13575000,2357980.05457400,0
1711930200000,71194.00000000,71194.00000000,71124.00000000,71140.01000000,56.59844000,1711930499999,4026893.81771570,3796,25.78383000,1834373.03034330,0
1711930500000,71140.00000000,71184.30000000,71102.00000000,71184.29000000,77.65464000,1711930799999,5524139.34461880,6207,33.26120000,2366248.30455080,0
1711930800000,71184.30000000,71184.30000000,71152.49000000,71181.21000000,79.81845000,1711931099999,5681014.16120590,4399,44.47823000,3165670.73972970,0
1711931100000,71181.21000000,71181.22000000,71065.40000000,71078.00000000,90.34720000,1711931399999,6424363.16184520,3870,35.10275000,2495971.66433660,0
1711931400000,71077.99000000,71117.82000000,71061.05000000,71079.11000000,58.17552000,1711931699999,4135781.36008430,3559,27.60253000,1962171.25750340,0
1711931700000,71079.12000000,71079.12000000,70983.63000000,71016.27000000,79.79124000,1711931999999,5666690.19552820,4387,27.16991000,1929432.83138610,0
1711932000000,71016.27000000,71016.27000000,70844.14000000,70919.74000000,123.42795000,1711932299999,8753944.10627830,8092,46.18414000,3275364.27717400,0
1711932300000,70919.75000000,71065.99000000,70880.00000000,71050.88000000,114.82752000,1711932599999,8149108.50862480,6327,86.85997000,6164309.73031990,0
1711932600000,71050.89000000,71060.00000000,71000.01000000,71048.01000000,54.77065000,1711932899999,3890369.45737480,3527,31.95109000,2269419.21905120,0
1711932900000,71048.01000000,71152.87000000,71026.00000000,71152.86000000,60.20666000,1711933199999,4279786.56786410,4280,40.85111000,2904039.69462360,0
1711933200000,71152.86000000,71172.08000000,71113.99000000,71114.00000000,63.07142000,1711933499999,4486852.77987140,3376,25.60222000,1821390.60681080,0
1711933500000,71114.00000000,71129.56000000,71049.93000000,71079.99000000,43.57958000,1711933799999,3097983.20991470,3512,19.72289000,1402116.87420530,0
1711933800000,71079.99000000,71080.00000000,71010.00000000,71057.44000000,41.62264000,1711934099999,2956962.98073260,2916,14.87378000,1056546.22764580,0
1711934100000,71057.45000000,71075.60000000,70962.00000000,70962.00000000,95.18218000,1711934399999,6759033.81801070,4310,37.95680000,2695259.68937730,0
1711934400000,70962.00000000,71087.90000000,70952.90000000,71042.59000000,67.84600000,1711934699999,4817194.01892100,3441,47.06411000,3341678.11597850,0
1711934700000,71042.59000000,71047.09000000,70941.18000000,70948.26000000,70.89332000,1711934999999,5034162.03987010,7250,31.33772000,2225304.55647060,0
1711935000000,70948.27000000,71082.00000000,70941.18000000,71081.99000000,61.95520000,1711935299999,4400353.56007840,3364,37.55578000,2667377.67702930,0
1711935300000,71082.00000000,71082.00000000,70829.45000000,70837.84000000,92.10986000,1711935599999,6538141.41079820,6361,29.91531000,2123643.73730550,0
1711935600000,70837.83000000,70878.56000000,70818.75000000,70844.20000000,86.05631000,1711935899999,6097170.27528870,3696,45.31061000,3210147.85978520,0
1711935900000,70844.19000000,70908.00000000,70810.30000000,70880.00000000,93.62589000,1711936199999,6634230.83665970,4395,51.40707000,3642132.94807320,0
1711936200000,70880.00000000,70905.28000000,70807.60000000,70825.30000000,84.73409000,1711936499999,6002153.76924230,3525,43.94943000,3112981.23894470,0
1711936500000,70825.30000000,70866.00000000,70794.12000000,70819.25000000,81.71096000,1711936799999,5786896.46626080,3552,33.82746000,2395764.67969880,0
1711936800000,70819.26000000,70880.00000000,70794.13000000,70815.85000000,65.26461000,1711937099999,4623162.12203590,4399,31.39925000,2224161.24036900,0
1711937100000,70815.86000000,70847.27000000,70786.00000000,70828.79000000,76.27412000,1711937399999,5401115.45073440,3976,44.25458000,3133685.18520600,0
1711937400000,70828.79000000,70847.27000000,70823.93000000,70823.93000000,27.88784000,1711937699999,1975305.08294680,2779,16.52400000,1170365.19709230,0
1711937700000,70823.94000000,70838.00000000,70801.04000000,70828.87000000,43.97530000,1711937999999,3114381.80933950,4485,24.05054000,1703263.04210090,0
1711938000000,70828.88000000,70894.12000000,70828.87000000,70840.41000000,108.05906000,1711938299999,7657245.78585710,7110,68.00806000,4818906.29210100,0
1711938300000,70840.40000000,70848.93000000,70821.45000000,70831.88000000,34.33315000,1711938599999,2432073.90233700,2477,14.21242000,1006737.35246800,0
1711938600000,70831.89000000,70842.76000000,70766.03000000,70766.08000000,60.30288000,1711938899999,4270183.00356670,3358,9.93227000,703344.44881340,0
1711938900000,70766.09000000,70827.60000000,70759.39000000,70827.59000000,64.60060000,1711939199999,4572297.88429140,3691,31.12466000,2202974.08559190,0
1711939200000,70827.60000000,70849.99000000,70804.78000000,70849.98000000,38.91803000,1711939499999,2756335.47116400,2649,16.93145000,1199119.56915270,0
1711939500000,70849.98000000,70902.80000000,70849.98000000,70872.87000000,48.12720000,1711939799999,3410860.00151520,2563,32.36545000,2293692.25748040,0
1711939800000,70872.87000000,70886.73000000,70865.46000000,70880.41000000,31.75682000,1711940099999,2250828.18516440,1825,15.23083000,1079487.29130070,0
1711940100000,70880.41000000,70880.42000000,70855.73000000,70866.98000000,28.98373000,1711940399999,2053837.29680240,2581,14.75095000,1045242.64303440,0
1711940400000,70866.99000000,70880.00000000,70850.00000000,70850.00000000,28.45605000,1711940699999,2016427.35367490,3587,16.42418000,1163845.44079140,0
1711940700000,70850.01000000,70850.01000000,70727.51000000,70746.00000000,45.76193000,1711940999999,3239453.51550750,3006,13.70488000,969876.63765340,0
1711941000000,70745.99000000,70746.00000000,70705.88000000,70705.89000000,29.72425000,1711941299999,2102126.24968460,4915,7.09644000,501858.24628220,0
1711941300000,70705.89000000,70785.73000000,70705.88000000,70764.89000000,89.38323000,1711941599999,6323764.43091740,3801,51.11491000,3616081.53554980,0
1711941600000,70764.88000000,70785.73000000,70748.51000000,70776.19000000,34.29511000,1711941899999,2427001.40301680,5308,14.38132000,1017704.91203830,0
1711941900000,70776.20000000,70776.20000000,70556.15000000,70606.14000000,144.99858000,1711942199999,10244120.82636680,10985,55.91265000,3950173.25532460,0
1711942200000,70606.13000000,70638.21000000,70557.20000000,70601.00000000,71.46368000,1711942499999,5045402.98381700,4784,26.09786000,1842519.51945250,0
1711942500000,70601.00000000,70601.00000000,70550.00000000,70550.01000000,73.15264000,1711942799999,5162209.46028350,3719,24.37885000,1720251.28486490,0
1711942800000,70550.01000000,70586.38000000,70520.51000000,70562.41000000,60.88446000,1711943099999,4296042.31262610,3925,35.10302000,2476846.55303270,0
1711943100000,70562.41000000,70666.55000000,70562.40000000,70627.45000000,83.86007000,1711943399999,5923165.92524500,7939,42.30406000,2987840.85830880,0
1711943400000,70627.45000000,70650.00000000,70587.58000000,70622.51000000,41.16602000,1711943699999,2906891.90994360,4044,20.94960000,1479313.31498830,0
1711943700000,70622.51000000,70634.28000000,70588.00000000,70588.01000000,30.13767000,1711943999999,2128095.88519190,3914,11.87751000,838710.77524740,0
1711944000000,70588.01000000,70634.87000000,70560.00000000,70616.95000000,76.03243000,1711944299999,5367170.72650200,4002,34.60247000,2442621.81770560,0
1711944300000,70616.94000000,70648.83000000,70616.94000000,70641.78000000,49.72681000,1711944599999,3512206.95503950,2529,36.24863000,2560263.58718510,0
1711944600000,70641.78000000,70641.78000000,70620.00000000,70621.20000000,33.95239000,1711944899999,2398023.09739270,5508,13.67120000,965570.95752180,0
1711944900000,70621.21000000,70647.29000000,70551.82000000,70551.82000000,48.98320000,1711945199999,3458020.93354090,3855,11.64682000,822436.61178540,0
1711945200000,70551.82000000,70590.00000000,70503.92000000,70533.00000000,113.54475000,1711945499999,8011264.93750710,5455,33.30247000,2349903.14279640,0
1711945500000,70533.01000000,70615.91000000,70504.50000000,70601.54000000,83.80547000,1711945799999,5913066.17905850,4939,48.68422000,3435086.89009080,0
1711945800000,70601.54000000,70601.76000000,70515.31000000,70539.99000000,73.98224000,1711946099999,5219027.13834700,4821,21.60926000,1524470.63667590,0
1711946100000,70540.00000000,70564.74000000,70490.85000000,70533.15000000,61.97025000,1711946399999,4370216.32996240,5175,27.58563000,1945601.18112130,0
1711946400000,70533.15000000,70533.16000000,70490.58000000,70492.01000000,35.23463000,1711946699999,2484340.76964580,3360,14.54343000,1025364.07020380,0
1711946700000,70492.01000000,70531.48000000,70451.00000000,70494.71000000,66.63768000,1711946999999,4696983.72145760,5094,34.05787000,2400603.88970090,0
1711947000000,70494.70000000,70505.89000000,70467.45000000,70497.26000000,39.77931000,1711947299999,2804148.73232500,3794,16.48975000,1162347.82194780,0
1711947300000,70497.26000000,70497.27000000,70417.61000000,70429.99000000,65.97768000,1711947599999,4647638.65963190,4772,22.34031000,1573572.44362800,0
1711947600000,70429.98000000,70488.40000000,70410.03000000,70468.06000000,82.27526000,1711947899999,5795921.83820420,6123,53.06555000,3738247.47252250,0
1711947900000,70468.07000000,70468.07000000,70406.80000000,70421.22000000,65.02084000,1711948199999,4578938.55438930,3290,26.56780000,1870866.77253910,0
1711948200000,70421.22000000,70515.60000000,70343.29000000,70449.42000000,140.75274000,1711948499999,9913193.53128830,7400,72.98176000,5140148.81776980,0
1711948500000,70449.42000000,70486.51000000,70410.00000000,70437.22000000,93.74723000,1711948799999,6603625.79382800,5586,46.45440000,3272142.93198680,0
1711948800000,70437.21000000,70450.00000000,70374.62000000,70386.89000000,69.37041000,1711949099999,4884846.47355220,5598,36.68227000,2583121.28671120,0
1711949100000,70386.88000000,70386.89000000,70345.74000000,70377.99000000,77.83084000,1711949399999,5476532.38462290,3278,34.22283000,2407857.94914440,0
1711949400000,70377.99000000,70400.00000000,70315.01000000,70319.45000000,91.70282000,1711949699999,6451703.16579960,4198,45.11221000,3173775.74430580,0
1711949700000,70319.44000000,70319.45000000,70197.56000000,70218.00000000,175.47072000,1711949999999,12326283.28382360,8419,50.59034000,3553756.62802720,0
1711950000000,70217.99000000,70220.00000000,70101.00000000,70158.01000000,176.43403000,1711950299999,12378902.80466780,7945,60.03506000,4211932.95410770,0
1711950300000,70158.00000000,70158.01000000,69500.00000000,69590.16000000,912.41941000,1711950599999,63655437.35424310,35733,311.30232000,21710188.70378480,0
1711950600000,69590.16000000,69590.17000000,69030.44000000,69234.00000000,1271.22874000,1711950899999,88069887.76381640,44537,503.64676000,34879187.19716010,0
1711950900000,69230.76000000,69360.00000000,69000.00000000,69167.48000000,778.47788000,1711951199999,53859252.62758240,25510,344.78970000,23854347.89305640,0
1711951200000,69167.47000000,69380.00000000,68888.00000000,69326.01000000,809.86680000,1711951499999,55965676.83201560,32013,345.72661000,23895899.64923410,0
1711951500000,69326.01000000,69388.15000000,69105.54000000,69357.78000000,396.37432000,1711951799999,27452900.41679650,13836,200.84980000,13911617.18419220,0
1711951800000,69357.78000000,69358.92000000,69188.00000000,69272.14000000,411.60725000,1711952099999,28508071.47138760,11188,119.30789000,8263757.54892650,0
1711952100000,69272.15000000,69501.49000000,69272.14000000,69342.00000000,313.26871000,1711952399999,21751395.63326300,10807,167.05067000,11597862.83502860,0
1711952400000,69342.00000000,69464.70000000,69326.00000000,69389.99000000,231.51190000,1711952699999,16066373.22737150,6953,94.71838000,6572885.54366890,0
1711952700000,69390.00000000,69390.00000000,69269.72000000,69365.99000000,162.48747000,1711952999999,11266840.24173490,6618,92.13162000,6388043.17677350,0
1711953000000,69365.99000000,69497.64000000,69300.33000000,69489.56000000,208.95658000,1711953299999,14506446.21302410,6175,126.25784000,8765770.27674890,0
1711953300000,69489.57000000,69643.48000000,69489.56000000,69590.11000000,232.75180000,1711953599999,16192192.82445700,9219,139.09964000,9676323.56434750,0
1711953600000,69590.11000000,69658.05000000,69510.01000000,69640.01000000,231.60143000,1711953899999,16115649.68878520,6037,130.49360000,9080895.88001890,0
1711953900000,69640.01000000,69640.01000000,69560.96000000,69561.74000000,177.94022000,1711954199999,12382977.32028230,4837,80.68407000,5614508.94681240,0
1711954200000,69561.74000000,69631.89000000,69486.61000000,69622.01000000,189.33465000,1711954499999,13170624.70406890,5372,89.87219000,6251727.42398840,0
1711954500000,69622.01000000,69671.64000000,69598.12000000,69614.96000000,106.70559000,1711954799999,7431377.49068620,4088,55.73814000,3881814.85914310,0
1711954800000,69614.96000000,69701.78000000,69520.00000000,69697.09000000,170.89672000,1711955099999,11894631.67766250,5976,90.99937000,6334488.07259840,0
1711955100000,69697.09000000,69786.00000000,69694.81000000,69736.86000000,252.72947000,1711955399999,17624348.53445540,11625,135.04608000,9416910.45991140,0
1711955400000,69736.87000000,69736.87000000,69702.05000000,69702.05000000,67.12630000,1711955699999,4679660.27496810,4658,41.32493000,2880865.90327200,0
